,Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SalePrice
2487,2687,49,15218,8,5,2006,2006,0,3,2,5,4,1,6,1562,1,0,108,1670,4,1670,0,0,1670,1,0,2,1,2,1,3,6,1,4,2006,2,3,928,3,3,3,0,240,200,0,0,0,0,0,2006,NA
2488,2688,85,10936,8,5,2006,2006,60,3,2,4,3,1,1,0,1,0,1504,1504,4,1504,0,0,1504,0,0,2,0,3,1,3,7,0,0,2006,3,2,510,3,3,3,144,0,0,0,0,0,0,0,2006,NA
2489,2689,72,8640,8,5,2006,2006,0,3,2,4,3,1,6,24,1,0,1254,1278,4,1278,0,0,1278,0,0,2,0,2,1,3,5,0,0,2006,2,2,584,3,3,3,0,60,0,0,0,0,0,0,2006,NA
2490,2718,60,7180,8,5,2001,2002,0,3,2,4,3,1,1,0,1,0,1568,1568,4,1568,0,0,1568,0,0,2,0,3,1,3,6,1,3,2001,2,2,564,3,3,3,0,266,0,0,0,0,0,0,2006,NA
2491,700,59,4282,7,5,2004,2004,0,3,2,4,3,2,6,16,1,0,1375,1391,4,1391,0,0,1391,0,0,2,0,2,1,3,5,0,0,2004,2,2,530,3,3,3,156,158,0,0,0,0,0,0,2008,196000
2492,886,50,5119,9,5,1999,2000,60,3,2,5,3,3,6,1238,1,0,460,1698,4,1709,0,0,1709,1,0,2,0,2,1,3,5,1,3,1999,3,2,506,3,3,3,97,65,0,0,0,0,0,0,2008,328900
2493,978,35,4274,7,5,2006,2007,0,3,2,4,3,1,6,1106,1,0,135,1241,4,1241,0,0,1241,1,0,1,1,1,1,3,4,0,0,2007,3,2,569,3,3,3,0,116,0,0,0,0,0,0,2007,199900
2494,1090,37,3316,8,5,2005,2005,0,3,2,4,3,1,6,1039,1,0,208,1247,4,1247,0,0,1247,1,0,1,1,1,1,3,4,1,4,2005,3,2,550,3,3,3,0,84,0,0,0,0,0,0,2006,197000
2495,1318,47,4230,7,5,2006,2007,0,3,2,5,4,1,1,0,1,0,1352,1352,4,1352,0,0,1352,0,0,2,0,2,1,3,5,1,4,2006,2,2,466,3,3,3,0,241,0,0,0,0,0,0,2007,208900
2496,1496,25,4835,7,5,2004,2005,0,3,2,5,3,3,6,1298,1,0,190,1488,4,1488,0,0,1488,1,0,2,0,2,1,3,6,1,4,2004,3,2,506,3,3,3,168,50,0,0,0,0,0,0,2010,NA
2497,1740,0,3830,6,5,2008,2008,280,3,2,4,3,1,1,0,1,0,1726,1726,4,1726,0,0,1726,0,0,2,1,2,1,3,6,1,4,2008,3,2,561,3,3,3,0,254,0,0,0,0,0,0,2009,NA
2498,1741,0,4217,6,5,2008,2008,252,3,2,4,3,1,6,962,1,0,183,1145,4,1256,0,0,1256,1,0,1,1,1,1,3,5,1,4,2008,3,2,641,3,3,3,0,169,0,0,0,0,0,0,2009,NA
2499,2026,37,3435,7,5,2004,2005,0,3,2,4,3,1,6,24,1,0,1211,1235,4,1245,0,0,1245,0,0,2,0,1,1,3,5,0,0,2004,2,2,495,3,3,3,0,100,0,0,0,0,0,0,2008,NA
2500,2030,0,4765,9,5,2000,2000,260,3,2,4,3,3,6,1027,1,0,587,1614,4,1638,0,0,1638,1,0,2,0,2,1,4,5,1,3,2000,3,2,495,3,3,3,230,68,0,0,0,0,0,0,2008,NA
2501,2031,0,4538,9,5,2001,2001,179,3,2,5,3,3,6,1004,1,0,306,1310,4,1310,0,0,1310,1,0,1,1,1,1,3,5,1,3,2001,2,2,545,3,3,3,277,45,0,0,0,0,0,0,2008,NA
2502,2032,42,4385,9,5,2001,2001,0,3,2,5,3,3,6,964,1,0,455,1419,4,1419,0,0,1419,1,0,1,1,2,1,4,5,1,3,2001,3,2,588,3,3,3,155,58,0,0,0,0,0,0,2008,NA
2503,2033,35,4109,9,5,1999,2000,260,3,2,4,3,3,6,1141,1,0,416,1557,4,1557,0,0,1557,1,0,2,0,2,1,4,5,1,3,1999,2,2,484,3,3,3,124,113,0,0,0,0,0,0,2008,NA
2504,2365,45,4379,8,5,2004,2004,0,3,2,4,3,3,6,851,1,0,527,1378,4,1378,0,0,1378,1,0,2,0,2,1,3,6,1,4,2004,3,2,540,3,3,3,160,56,0,0,0,0,0,0,2007,NA
2505,2366,80,3523,8,5,2006,2007,30,3,2,4,3,1,6,60,1,0,1081,1141,4,1151,0,0,1151,1,0,2,0,2,1,3,5,0,0,2006,3,2,484,3,3,3,0,60,0,0,0,0,0,0,2007,NA
2506,2367,32,3784,8,5,2006,2007,36,3,2,4,3,1,6,60,1,0,1451,1511,4,1565,0,0,1565,1,0,2,0,2,1,3,5,0,0,2006,3,2,476,3,3,3,0,120,0,0,0,0,0,0,2007,NA
2507,2368,40,3606,7,5,2006,2007,0,3,2,5,4,1,6,937,1,0,415,1352,4,1352,0,0,1352,1,0,2,0,2,1,3,5,1,4,2006,2,2,466,3,3,3,0,241,0,0,0,0,0,0,2007,NA
2508,2369,30,5330,8,5,2006,2007,0,3,2,4,3,1,1,0,1,0,1550,1550,4,1550,0,0,1550,0,0,2,1,2,1,3,5,0,0,2007,3,2,528,3,3,3,0,102,0,0,0,0,0,0,2007,NA
2509,2713,34,3628,7,5,2004,2004,0,3,2,4,3,1,1,0,1,0,1143,1143,4,1143,0,0,1143,0,0,1,1,1,1,3,5,1,4,2004,2,2,588,3,3,3,0,191,0,0,0,0,0,0,2006,NA
2510,106,75,9375,8,5,2003,2004,768,3,2,5,3,1,1,0,1,0,1053,1053,4,1053,939,0,1992,0,0,2,1,3,1,3,9,1,4,2003,2,2,648,3,3,3,140,45,0,0,0,0,0,0,2008,250000
2511,159,100,12552,7,5,2004,2005,0,3,2,4,3,1,6,222,1,0,769,991,4,991,956,0,1947,0,0,2,1,3,1,3,8,1,4,2004,2,2,678,3,3,3,0,136,0,0,0,0,2,0,2010,254900
2512,213,72,8640,7,5,2009,2009,0,2,2,4,3,1,6,822,1,0,78,900,4,932,920,0,1852,1,0,2,1,3,1,3,7,1,3,2009,2,2,644,3,3,3,168,108,0,0,0,0,0,0,2009,252678
2513,257,64,8791,6,5,2003,2003,0,3,2,4,3,1,3,503,1,0,361,864,4,864,864,0,1728,0,0,2,1,3,1,3,7,0,0,2003,2,2,673,3,3,3,216,56,0,0,0,0,0,0,2008,207500
2514,271,84,10728,8,5,2006,2006,0,3,2,4,3,2,1,0,1,0,1095,1095,3,1095,844,0,1939,0,0,2,1,3,1,3,8,1,4,2006,2,3,1053,3,3,3,192,51,0,0,0,0,0,0,2006,266000
2515,298,66,7399,7,5,1997,1998,1600,3,2,4,3,1,4,649,1,0,326,975,4,975,975,0,1950,0,0,2,1,3,1,3,7,1,3,1997,2,2,576,3,3,3,0,10,0,0,198,0,0,0,2007,239000
2516,318,75,9000,8,5,2006,2006,0,3,2,4,3,3,1,0,1,0,1088,1088,4,1088,871,0,1959,0,0,2,1,3,1,3,8,1,4,2006,2,3,1025,3,3,3,208,46,0,0,0,0,0,0,2007,270000
2517,378,102,11143,8,5,2004,2005,0,3,2,4,3,1,1,0,1,0,1580,1580,4,1580,886,0,2466,0,0,3,0,4,1,3,8,1,4,2004,2,2,610,3,3,3,159,214,0,0,0,0,0,0,2007,340000
2518,400,65,8125,7,5,2006,2007,100,3,2,4,3,1,6,812,1,0,280,1092,4,1112,438,0,1550,1,0,2,0,2,1,3,7,0,0,2007,3,2,438,3,3,3,0,168,0,0,0,0,0,0,2009,241000
2519,410,85,10800,8,5,2007,2008,100,3,2,5,3,1,6,789,1,0,245,1034,4,1050,1028,0,2078,1,0,2,1,3,1,4,8,1,4,2008,3,3,836,3,3,3,0,102,0,0,0,0,0,0,2008,339750
2520,454,75,9000,8,5,2008,2008,0,3,2,4,3,1,1,0,1,0,768,768,4,786,804,0,1590,0,0,2,1,3,1,3,6,0,0,2008,2,2,676,3,3,3,0,30,0,0,0,0,0,0,2009,210000
2521,461,75,8004,8,5,2009,2009,110,3,2,4,3,1,6,544,1,0,288,832,4,832,1103,0,1935,1,0,2,1,3,1,2,8,0,0,2009,3,2,552,3,3,3,0,150,0,0,0,0,0,0,2009,263435
2522,502,75,9803,7,5,2005,2005,0,3,2,4,3,1,6,400,1,0,466,866,3,866,902,0,1768,0,0,2,1,3,1,3,7,0,0,2005,2,2,603,3,3,3,0,108,0,0,0,0,0,0,2008,226700
2523,550,75,9375,7,5,2003,2004,0,3,2,4,3,1,1,0,1,0,912,912,4,912,1182,0,2094,0,0,2,1,4,1,3,8,1,4,2003,3,2,615,3,3,3,182,182,0,0,0,0,0,0,2009,263000
2524,642,0,7050,7,5,2001,2001,0,3,2,4,3,1,6,738,1,0,319,1057,4,1057,872,0,1929,1,0,2,1,3,1,3,7,1,3,2001,3,2,650,3,3,3,0,235,0,0,0,0,0,0,2007,226000
2525,651,65,8125,7,6,2007,2007,0,3,2,4,3,1,1,0,1,0,813,813,4,822,843,0,1665,0,0,2,1,3,1,3,7,0,0,2007,2,2,562,3,3,3,0,0,0,0,0,0,0,0,2008,205950
2526,687,84,10207,7,6,2007,2007,0,3,2,4,3,1,1,0,1,0,874,874,4,874,887,0,1761,0,0,3,0,3,1,3,7,0,0,2007,3,2,578,3,3,3,144,105,0,0,0,0,0,0,2007,227875
2527,763,72,8640,7,5,2009,2009,0,2,2,4,3,2,6,24,1,0,732,756,4,764,783,0,1547,0,0,2,1,3,1,3,7,0,0,2009,1,2,614,3,3,3,169,45,0,0,0,0,0,0,2010,215200
2528,876,75,9000,8,5,2007,2007,0,3,2,4,3,3,6,64,1,0,1120,1184,4,1184,1426,0,2610,0,0,2,1,4,1,4,11,1,4,2007,3,2,550,3,3,3,208,364,0,0,0,0,0,0,2007,303477
2529,938,75,9675,7,5,2005,2005,0,3,2,4,3,2,6,341,1,0,772,1113,4,1113,858,0,1971,0,0,2,1,3,1,3,8,1,4,2005,2,2,689,3,3,3,0,48,0,0,0,0,0,0,2009,253000
2530,990,65,8125,7,5,2006,2006,0,3,2,4,4,1,1,0,1,0,770,770,4,778,798,0,1576,0,0,2,1,3,1,3,6,0,0,2006,2,2,614,3,3,3,0,50,0,0,0,0,0,0,2006,197000
2531,1088,85,10574,8,5,2005,2006,0,3,2,4,3,2,1,0,1,0,1082,1082,4,1082,871,0,1953,0,0,2,1,3,1,3,9,1,4,2005,2,3,1043,3,3,3,160,50,0,0,0,0,0,0,2009,252000
2532,1227,86,14598,6,5,2007,2007,74,3,2,4,3,2,1,0,1,0,894,894,4,894,1039,0,1933,0,0,2,1,4,1,3,9,1,4,2007,3,3,668,3,3,3,100,18,0,0,0,0,0,0,2008,214000
2533,1247,65,8125,7,5,2005,2006,0,3,2,4,3,1,1,0,1,0,756,756,4,756,797,0,1553,0,0,2,1,3,1,3,6,0,0,2005,2,2,615,3,3,3,0,45,0,0,0,0,0,0,2006,186500
2534,1366,0,7500,7,5,2000,2000,0,3,2,4,3,1,6,533,1,0,281,814,4,814,860,0,1674,1,0,2,1,3,1,3,7,0,0,2000,2,2,663,3,3,3,0,96,0,0,0,0,0,0,2010,216000
2535,1375,85,10625,7,5,2005,2005,0,3,2,4,3,1,1,0,1,0,1026,1026,4,1026,932,0,1958,0,0,2,1,3,1,3,9,1,4,2005,3,3,936,3,3,3,154,210,0,0,0,0,0,0,2008,250000
2536,1443,85,11003,10,5,2008,2008,160,4,2,5,3,3,6,765,1,0,252,1017,4,1026,981,0,2007,1,0,2,1,3,1,4,10,1,5,2008,3,3,812,3,3,3,168,52,0,0,0,0,0,0,2009,310000
2537,1504,68,7379,8,5,2000,2000,0,3,2,4,3,1,6,484,1,0,491,975,4,975,873,0,1848,1,0,2,1,3,1,3,7,1,3,2000,2,2,592,3,3,3,280,184,0,0,0,0,0,0,2010,NA
2538,1642,70,7000,7,5,2003,2003,0,3,2,4,3,2,6,622,1,0,304,926,4,1016,868,0,1884,1,0,2,1,3,1,4,7,1,5,2003,2,2,581,3,3,3,0,35,0,0,0,0,0,0,2009,NA
2539,1643,0,7500,8,5,2000,2001,0,3,2,4,3,1,1,0,1,0,1058,1058,4,1058,816,0,1874,0,0,2,1,3,1,3,7,1,3,2000,3,2,588,3,3,3,0,134,0,0,0,0,0,0,2009,NA
2540,1644,0,8470,8,5,2002,2002,0,3,2,4,3,1,6,225,5,276,471,972,4,972,839,0,1811,0,0,2,1,3,1,3,7,1,4,2002,2,2,565,3,3,3,225,48,0,0,0,0,0,0,2009,NA
2541,1711,84,10603,8,5,2006,2006,121,3,2,5,4,1,6,682,1,0,218,900,4,909,886,0,1795,1,0,2,1,3,1,3,8,1,4,2006,3,3,782,3,3,3,168,45,0,0,0,0,0,0,2009,NA
2542,1715,65,8127,7,5,2003,2003,0,3,2,4,3,1,6,410,1,0,402,812,4,812,841,0,1653,1,0,2,1,3,1,3,6,0,0,2003,2,2,628,3,3,3,0,45,0,0,0,0,0,0,2009,NA
2543,2003,73,9801,8,5,2007,2007,156,3,2,4,3,3,1,0,1,0,1341,1341,4,1341,520,0,1861,0,0,3,0,3,1,3,7,1,4,2007,2,3,851,3,3,3,144,60,0,0,0,0,0,0,2008,NA
2544,2004,80,9428,8,5,2007,2008,310,3,2,4,3,3,6,729,1,0,226,955,4,955,919,0,1874,1,0,2,1,3,1,3,8,1,4,2007,3,3,880,3,3,3,168,108,0,0,0,0,0,0,2008,NA
2545,2035,79,10646,7,5,2001,2001,513,2,2,3,3,1,6,681,1,0,177,858,4,872,917,0,1789,1,0,2,1,3,1,2,7,1,3,2001,3,2,546,3,3,3,0,0,0,0,0,0,0,0,2008,NA
2546,2042,0,7500,7,5,2002,2002,0,3,2,4,3,1,1,0,1,0,952,952,4,952,860,0,1812,0,0,2,1,3,1,2,7,1,3,2002,2,2,469,3,3,3,144,112,0,0,0,0,0,0,2008,NA
2547,2344,70,9605,7,5,2006,2006,0,3,2,4,3,1,1,0,1,0,982,982,4,982,995,0,1977,0,0,2,1,3,1,3,7,0,0,2006,2,3,574,3,3,3,240,53,0,0,0,0,0,0,2007,NA
2548,2345,75,8778,8,5,2006,2006,0,3,2,4,3,1,1,0,1,0,1302,1302,4,1302,528,0,1830,0,0,2,1,3,1,3,7,0,0,2006,2,3,859,3,3,3,0,40,0,0,0,0,0,0,2007,NA
2549,2348,72,8640,8,5,2007,2007,0,3,2,4,3,3,6,350,1,0,546,896,4,896,896,0,1792,0,0,2,1,3,1,3,8,0,0,2007,3,2,590,3,3,3,184,96,0,0,0,0,0,0,2007,NA
2550,2349,81,10411,5,5,2007,2007,0,3,2,4,3,1,1,0,1,0,725,725,4,725,863,0,1588,0,0,3,0,3,1,3,8,0,0,2007,1,2,561,3,3,3,0,0,0,0,0,0,0,0,2007,NA
2551,2350,112,12217,8,5,2007,2007,0,3,2,5,3,3,6,745,1,0,210,955,4,955,925,0,1880,1,0,2,1,3,1,4,8,1,4,2007,3,3,880,3,3,3,168,127,0,0,0,0,0,0,2007,NA
2552,2353,85,10625,6,5,2004,2004,353,3,2,4,3,3,1,0,1,0,1158,1158,4,1158,1285,0,2443,0,0,2,1,4,1,3,9,1,4,2004,2,3,744,3,3,3,193,127,0,0,0,0,0,0,2007,NA
2553,2373,0,8010,8,5,2003,2004,0,3,2,5,3,1,6,964,1,0,90,1054,4,1072,976,0,2048,1,0,2,1,3,1,3,8,2,4,2003,1,2,552,3,3,3,0,48,0,0,180,0,0,0,2007,NA
2554,2374,106,8413,8,5,1998,1998,0,3,3,5,3,2,6,901,1,0,319,1220,4,1220,1142,0,2362,1,0,2,1,3,1,3,8,2,3,1998,2,2,1105,4,3,3,147,0,36,0,144,0,0,0,2007,NA
2555,2638,75,9512,7,5,2005,2006,0,3,2,4,3,1,5,788,1,0,172,960,4,960,1358,0,2318,1,0,2,1,3,1,3,8,1,5,2005,3,2,541,3,3,3,0,246,0,0,0,0,0,0,2006,NA
2556,2686,75,12447,8,5,2005,2006,192,3,2,4,4,1,1,0,1,0,1100,1100,4,1116,848,0,1964,0,0,2,1,3,1,3,8,1,4,2005,3,2,760,3,3,3,200,70,0,0,0,0,0,0,2006,NA
2557,2690,100,13162,9,5,2006,2006,0,3,2,5,3,1,6,1836,1,0,200,2036,4,2036,604,0,2640,1,0,3,1,3,1,4,11,1,4,2006,2,3,792,3,3,3,0,265,0,0,0,0,0,0,2006,NA
2558,2691,65,8125,6,5,2005,2005,0,3,2,4,3,1,1,0,1,0,858,858,4,858,858,0,1716,0,0,2,1,3,1,3,7,0,0,2005,2,2,615,3,3,3,0,53,0,0,0,0,0,0,2006,NA
2559,2717,114,8314,7,5,1997,1998,0,3,2,4,3,1,1,0,1,0,569,569,4,854,840,0,1694,0,0,2,1,3,1,3,6,1,3,1997,1,1,434,3,3,3,0,382,0,0,110,0,4,0,2006,NA
2560,336,0,164660,5,6,1965,1965,0,2,2,3,3,4,5,1249,4,147,103,1499,4,1619,167,0,1786,2,0,2,0,3,1,2,7,2,4,1965,3,2,529,3,3,3,670,0,0,0,0,0,0,700,2008,228950
2561,882,44,13758,7,5,1990,1991,117,3,3,4,3,2,2,902,1,0,254,1156,4,1187,530,0,1717,0,0,2,1,3,1,3,7,1,3,1990,2,2,400,3,3,3,168,36,0,0,0,0,0,0,2007,187500
2562,531,85,10200,6,5,1988,1989,219,3,2,4,3,3,6,783,1,0,678,1461,4,1509,0,0,1509,1,0,2,0,3,1,3,5,1,2,1988,2,2,600,3,3,3,224,0,0,0,0,0,0,0,2008,175000
2563,732,73,9590,7,5,2003,2003,442,3,2,5,3,3,6,786,1,0,82,868,4,1146,0,0,1146,1,0,2,0,3,1,3,6,1,4,2003,3,2,438,3,3,3,160,22,0,0,0,0,0,0,2007,187500
2564,1380,73,9735,5,5,2006,2007,0,2,2,4,3,1,1,0,1,0,384,384,3,754,640,0,1394,0,0,2,1,3,1,3,7,0,0,2007,3,2,400,3,3,3,100,0,0,0,0,0,0,0,2008,167500
2565,1924,125,14419,7,5,1987,1989,310,2,2,4,3,4,6,904,5,624,117,1645,4,1479,0,0,1479,2,0,2,1,3,1,3,7,1,2,1987,3,2,578,3,3,3,224,238,0,0,0,0,0,0,2009,NA
2566,2230,73,9802,5,5,2006,2007,0,2,2,4,3,1,1,0,1,0,352,352,3,712,730,0,1442,0,0,2,1,3,1,2,6,0,0,2007,3,2,400,3,3,3,100,0,0,0,0,0,0,0,2008,NA
2567,42,115,16905,5,6,1959,1959,0,2,3,3,3,4,4,967,1,0,383,1350,3,1328,0,0,1328,0,1,1,1,2,1,2,5,2,4,1959,2,1,308,3,3,2,0,104,0,0,0,0,0,0,2007,170000
2568,134,0,6853,8,5,2001,2002,136,3,2,5,3,1,6,1005,1,0,262,1267,4,1296,0,0,1296,1,0,2,0,2,1,3,6,0,0,2001,3,2,471,3,3,3,192,25,0,0,0,0,0,0,2009,220000
2569,170,0,16669,8,6,1981,1981,653,3,2,4,3,1,1,0,1,0,1686,1686,2,1707,0,0,1707,0,0,2,1,2,1,2,6,1,3,1981,2,2,511,3,3,3,574,64,0,0,0,0,0,0,2006,228000
2570,175,47,12416,6,5,1986,1986,132,2,2,4,2,1,5,1398,2,208,0,1606,2,1651,0,0,1651,1,0,2,0,3,1,2,7,1,3,1986,3,2,616,3,3,3,192,0,0,0,0,0,0,0,2008,184000
2571,314,150,215245,7,5,1965,1965,0,2,2,4,3,4,5,1236,3,820,80,2136,2,2036,0,0,2036,2,0,2,0,3,1,2,8,2,4,1965,2,2,513,3,3,3,0,0,0,0,0,0,0,0,2009,375000
2572,430,130,11457,6,5,1988,1988,0,2,2,4,3,2,6,1005,1,0,387,1392,2,1412,0,0,1412,1,0,2,0,3,1,3,6,1,3,1988,1,2,576,3,3,3,0,0,169,0,0,0,0,0,2009,175000
2573,541,85,14601,9,5,2006,2006,584,4,2,5,3,3,6,1260,1,0,578,1838,4,1838,0,0,1838,1,0,2,0,2,1,4,8,1,4,2006,3,3,765,3,3,3,270,68,0,0,0,0,0,0,2009,315000
2574,586,88,11443,8,5,2005,2006,208,3,2,5,3,4,6,1460,1,0,408,1868,4,2028,0,0,2028,1,0,2,0,2,1,3,7,2,4,2005,2,3,880,3,3,3,326,66,0,0,0,0,0,0,2006,369900
2575,696,54,13811,6,6,1987,1987,72,2,2,4,4,1,6,980,2,40,92,1112,3,1137,0,0,1137,1,0,2,0,2,1,3,5,1,3,1987,1,2,551,3,3,3,125,0,0,0,0,0,0,0,2006,176000
2576,701,85,14331,8,5,2002,2002,630,3,2,5,3,4,6,1274,1,0,526,1800,4,1800,0,0,1800,1,0,2,0,3,1,3,7,1,4,2002,3,3,765,3,3,3,270,78,0,0,0,0,0,0,2006,312500
2577,867,67,10656,8,5,2006,2007,274,3,2,4,3,3,1,0,1,0,1638,1638,4,1646,0,0,1646,0,0,2,0,3,1,3,6,1,4,2007,2,3,870,3,3,3,192,80,0,0,0,0,0,0,2007,248900
2578,931,73,8925,8,5,2007,2007,0,3,2,4,3,3,6,16,1,0,1450,1466,4,1466,0,0,1466,0,0,2,0,3,1,3,7,0,0,2007,3,3,610,3,3,3,100,18,0,0,0,0,0,0,2009,201000
2579,945,0,14375,6,6,1958,1958,541,2,2,3,3,1,6,111,3,354,354,819,3,1344,0,0,1344,0,1,1,0,3,1,3,7,1,4,1958,2,2,525,3,3,3,0,118,0,0,233,0,0,0,2009,137500
2580,948,85,14536,8,5,2002,2003,236,3,2,4,3,3,6,1300,1,0,316,1616,4,1629,0,0,1629,1,0,2,0,3,1,3,9,1,4,2002,3,3,808,3,3,3,0,252,0,0,0,0,0,0,2007,270000
2581,1025,0,15498,8,6,1976,1976,0,3,2,4,3,3,5,1165,2,400,0,1565,2,2898,0,0,2898,1,0,2,0,2,1,3,10,1,4,1976,3,2,665,3,3,3,0,72,174,0,0,0,0,0,2008,287000
2582,1028,71,9520,8,5,2007,2008,338,3,2,4,3,4,6,1513,1,0,125,1638,4,1646,0,0,1646,1,0,2,0,3,1,3,7,1,4,2008,2,3,800,3,3,3,192,44,0,0,0,0,0,0,2008,293077
2583,1037,89,12898,9,5,2007,2008,70,3,2,5,3,4,6,1022,1,0,598,1620,4,1620,0,0,1620,1,0,2,0,2,1,4,6,1,5,2008,3,3,912,3,3,3,228,0,0,0,0,0,0,0,2009,315500
2584,1185,50,35133,5,4,1963,1963,226,2,2,3,3,4,3,1159,1,0,413,1572,3,1572,0,0,1572,1,0,1,1,3,1,2,5,2,3,1963,2,3,995,3,3,3,0,263,0,0,263,0,0,0,2007,186700
2585,1240,64,9037,8,5,2006,2006,32,3,2,4,3,3,6,428,1,0,1048,1476,4,1484,0,0,1484,0,0,2,0,2,1,4,6,1,4,2006,2,2,472,3,3,3,120,33,0,0,0,0,0,0,2007,265900
2586,1268,89,13214,9,5,2008,2009,0,4,2,5,3,4,1,0,1,0,2002,2002,4,2018,0,0,2018,0,0,2,0,3,1,4,10,1,4,2009,3,3,746,3,3,3,144,76,0,0,0,0,0,0,2010,378500
2587,1282,50,8049,7,5,1990,1990,54,2,2,4,3,1,5,1053,1,0,256,1309,2,1339,0,0,1339,1,0,2,0,2,1,2,6,1,3,1990,3,2,484,4,4,3,0,58,0,0,90,0,0,0,2006,180000
2588,1348,93,15306,8,5,2006,2007,100,3,2,5,3,4,6,80,1,0,1652,1732,4,1776,0,0,1776,1,0,2,0,3,1,3,7,1,4,2006,3,3,712,3,3,3,0,0,0,0,0,0,0,0,2007,283463
2589,1376,89,10991,8,5,2007,2007,80,3,2,4,3,4,1,0,1,0,1571,1571,4,1571,0,0,1571,0,0,2,0,3,1,3,7,1,4,2007,3,3,722,3,3,3,100,36,0,0,0,0,0,0,2007,239000
2590,1397,0,57200,5,5,1948,1960,0,2,2,3,3,3,4,353,3,334,60,747,2,1687,0,0,1687,1,0,1,0,3,1,2,7,2,3,1966,1,2,572,3,3,1,0,0,50,0,0,0,0,0,2010,160000
2591,1608,88,11896,7,5,2008,2008,60,3,2,4,3,1,6,78,1,0,1258,1336,4,1346,0,0,1346,1,0,2,0,3,1,3,6,1,3,2008,3,3,660,3,3,3,100,48,0,0,0,0,0,0,2010,NA
2592,1609,73,9803,7,5,2009,2010,0,3,2,4,3,1,1,0,1,0,1214,1214,4,1214,0,0,1214,0,0,2,0,2,1,3,6,0,0,2010,2,2,520,3,3,3,0,25,0,0,0,0,0,0,2010,NA
2593,1921,113,13438,9,5,2008,2008,246,4,2,5,3,4,6,1758,1,0,432,2190,4,2036,0,0,2036,1,0,2,0,3,1,4,9,1,5,2008,3,3,780,3,3,3,90,154,0,0,0,0,0,0,2009,NA
2594,1922,79,14463,9,5,2008,2008,406,4,2,5,3,4,6,1115,1,0,526,1641,4,1641,0,0,1641,1,0,2,0,3,1,4,7,0,0,2008,3,3,885,3,3,3,0,95,0,0,0,0,0,0,2009,NA
2595,1926,85,12633,9,5,2007,2007,290,4,2,5,3,4,6,1640,1,0,338,1978,4,1978,0,0,1978,1,0,2,0,2,1,4,7,1,4,2007,3,3,920,3,3,3,308,52,0,0,0,0,0,0,2009,NA
2596,2228,74,11563,8,5,2006,2007,258,3,2,5,3,4,6,1036,1,0,482,1518,4,1537,0,0,1537,1,0,2,0,3,1,3,8,0,0,2007,3,3,788,3,3,3,0,26,0,0,0,0,0,0,2008,NA
2597,2232,75,12890,6,5,1989,1989,128,2,2,4,3,1,1,0,1,0,1495,1495,4,1495,0,0,1495,0,0,2,0,3,1,2,8,1,3,1989,1,2,438,3,3,3,252,0,192,0,0,0,0,0,2008,NA
2598,2233,93,18265,6,5,1986,1986,228,3,3,4,4,3,6,920,3,60,276,1256,4,1256,0,0,1256,0,0,2,0,3,1,3,6,1,2,1986,1,2,578,3,3,3,282,0,0,0,0,0,0,0,2008,NA
2599,2234,82,11202,8,5,2003,2003,206,3,2,5,3,3,6,1029,1,0,403,1432,4,1440,0,0,1440,1,0,2,0,3,1,3,7,1,3,2003,3,2,467,3,3,3,185,95,0,0,0,0,0,0,2008,NA
2600,2235,0,7915,6,5,1999,2000,0,3,2,5,3,2,6,1223,1,0,443,1666,4,1675,0,0,1675,1,0,2,0,3,1,3,6,0,0,1999,2,2,435,3,3,3,165,52,0,0,0,0,0,0,2008,NA
2601,2236,79,11449,8,5,2007,2007,0,3,2,4,3,3,6,1011,1,0,873,1884,4,1728,0,0,1728,1,0,2,0,3,1,3,7,1,4,2007,3,2,520,3,3,3,0,276,0,0,0,0,0,0,2008,NA
2602,2237,85,11447,8,5,2005,2006,674,3,2,5,3,3,6,1571,1,0,393,1964,4,1964,0,0,1964,1,0,2,1,3,1,3,7,1,4,2005,3,3,892,3,3,3,0,265,0,0,0,0,0,0,2008,NA
2603,2591,149,19958,6,8,1958,1995,1224,2,3,3,3,1,1,0,1,0,585,585,3,2279,0,0,2279,0,0,2,1,4,1,3,7,1,4,1958,2,2,461,3,3,3,274,0,0,0,138,0,4,0,2007,NA
2604,2592,67,8368,7,5,2006,2007,0,3,2,4,3,1,1,0,1,0,1689,1689,4,1689,0,0,1689,0,0,2,0,3,1,3,7,0,0,2007,3,2,433,3,3,3,100,39,0,0,0,0,0,0,2007,NA
